term_id,term_rank,term_str,n,num,stop,stem_porter,stem_snowball,stem_lancaster,pos_max,term_rank2
2140,510,books,110,0,0,book,book,book,NNS,326
5650,511,doing,110,0,1,do,do,doing,VBG,326
7560,512,flushing,110,0,0,flush,flush,flush,NNP,326
5963,513,early,110,0,0,earli,earli,ear,JJ,326
1688,514,bed,110,0,0,bed,bed,bed,NN,326
3330,515,close,109,0,0,close,close,clos,JJ,327
16437,516,scene,109,0,0,scene,scene,scen,NN,327
2752,517,casaubons,108,0,0,casaubon,casaubon,casaubon,NNP,328
10779,518,late,108,0,0,late,late,lat,JJ,328
16945,519,short,108,0,0,short,short,short,JJ,328
20797,520,walked,108,0,0,walk,walk,walk,VBD,328
8149,521,getting,108,0,0,get,get,get,VBG,328
11472,522,manner,108,0,0,manner,manner,man,NN,328
5034,523,desire,107,0,0,desir,desir,desir,NN,329
9164,524,hours,107,0,0,hour,hour,hour,NNS,329
93,525,able,107,0,0,abl,abl,abl,JJ,329
16597,526,second,107,0,0,second,second,second,JJ,329
487,527,age,106,0,0,age,age,ag,NN,330
17054,528,sight,106,0,0,sight,sight,sight,NN,330
18640,529,talking,106,0,0,talk,talk,talk,VBG,330
21410,530,wrong,105,0,0,wrong,wrong,wrong,JJ,331
5196,531,die,105,0,0,die,die,die,VB,331
2066,532,blue,105,0,0,blue,blue,blu,JJ,331
6958,533,eye,105,0,0,eye,eye,ey,NN,331
13395,534,party,104,0,0,parti,parti,party,NN,332
7222,535,feelings,104,0,0,feel,feel,feel,NNS,332
2555,536,cadwallader,104,0,0,cadwallad,cadwallad,cadwallad,NNP,332
1889,537,beyond,104,0,0,beyond,beyond,beyond,IN,332
7422,538,five,104,0,0,five,five,fiv,CD,332
5781,539,drawing,104,0,0,draw,draw,draw,VBG,332
18134,540,struck,103,0,0,struck,struck,struck,VBD,333
1801,541,beneath,103,0,0,beneath,beneath,benea,NN,333
5197,542,died,102,0,0,die,die,died,VBD,334
2046,543,blood,101,0,0,blood,blood,blood,NN,335
641,544,along,101,0,0,along,along,along,IN,335
1063,545,arms,101,0,0,arm,arm,arm,NNS,335
1733,546,beginning,101,0,0,begin,begin,begin,VBG,335
13996,547,play,100,0,0,play,play,play,VB,336
14449,548,pretty,100,0,0,pretti,pretti,pretty,RB,336
11236,549,loved,100,0,0,love,love,lov,VBD,336
17757,550,st,100,0,0,st,st,st,NNP,336
17865,551,stay,99,0,0,stay,stay,stay,VB,337
8202,552,glad,99,0,0,glad,glad,glad,JJ,337
11114,553,lived,99,0,0,live,live,liv,VBD,337
21475,554,youre,99,0,0,your,your,yo,NN,337
15526,555,remember,98,0,0,rememb,rememb,rememb,VB,338
4856,556,delight,98,0,0,delight,delight,delight,NN,338
3262,557,clear,98,0,0,clear,clear,clear,JJ,338
10892,558,led,98,0,0,led,led,led,VBD,338
12748,559,object,98,0,0,object,object,object,NN,338
6834,560,expected,98,0,0,expect,expect,expect,VBN,338
11321,561,lydgates,98,0,0,lydgat,lydgat,lydg,NNP,338
18463,562,susan,98,0,0,susan,susan,sus,NNP,338
5695,563,dorotheas,98,0,0,dorothea,dorothea,dorothea,NNP,338
265,564,across,98,0,0,across,across,across,IN,338
14796,565,public,97,0,0,public,public,publ,JJ,339
17148,566,sit,97,0,0,sit,sit,sit,VB,339
6900,567,expression,97,0,0,express,express,express,NN,339
19597,568,twenty,97,0,0,twenti,twenti,twenty,NN,339
11248,569,low,97,0,0,low,low,low,JJ,339
14396,570,presence,97,0,0,presenc,presenc,pres,NN,339
6054,571,effect,97,0,0,effect,effect,effect,NN,339
17985,572,stone,97,0,0,stone,stone,ston,NNP,339
13207,573,painful,97,0,0,pain,pain,pain,JJ,339
20796,574,walk,97,0,0,walk,walk,walk,VB,339
8434,575,green,97,0,0,green,green,green,JJ,339
6642,576,evelyn,96,0,0,evelyn,evelyn,evelyn,NNP,340
17615,577,speech,96,0,0,speech,speech,speech,NN,340
12449,578,necessary,96,0,0,necessari,necessari,necess,JJ,340
9276,579,husbands,96,0,0,husband,husband,husband,NN,340
11690,580,medical,95,0,0,medic,medic,med,JJ,341
21434,581,year,95,0,0,year,year,year,NN,341
17474,582,son,95,0,0,son,son,son,NN,341
15510,583,remained,94,0,0,remain,remain,remain,VBD,342
13962,584,plan,94,0,0,plan,plan,plan,NN,342
3849,585,conscious,94,0,0,consciou,conscious,conscy,JJ,342
17311,586,smile,94,0,0,smile,smile,smil,NN,342
2340,587,bring,93,0,0,bring,bring,bring,VB,343
16641,588,seem,93,0,0,seem,seem,seem,VBP,343
14211,589,position,93,0,0,posit,posit,posit,NN,343
446,590,affection,93,0,0,affect,affect,affect,NN,343
11410,591,makes,93,0,0,make,make,mak,VBZ,343
5821,592,drew,92,0,0,drew,drew,drew,VBD,344
1669,593,beautiful,92,0,0,beauti,beauti,beauty,JJ,344
7719,594,forth,92,0,0,forth,forth,for,NN,344
13225,595,pale,92,0,0,pale,pale,pal,JJ,344
11036,596,liked,92,0,0,like,like,lik,VBD,344
916,597,appearance,91,0,0,appear,appear,appear,NN,345
7347,598,filled,91,0,0,fill,fill,fil,VBN,345
12932,599,opened,91,0,0,open,open,op,VBD,345
1958,600,black,91,0,0,black,black,black,JJ,345
11038,601,likely,91,0,0,like,like,lik,JJ,345
11663,602,meant,91,0,0,meant,meant,meant,VBD,345
3148,603,church,91,0,0,church,church,church,NN,345
4639,604,daughter,90,0,0,daughter,daughter,daught,NN,346
10928,605,length,90,0,0,length,length,leng,NN,346
12785,606,observed,90,0,0,observ,observ,observ,VBD,346
19438,607,tried,90,0,0,tri,tri,tri,VBD,346
7044,608,fall,90,0,0,fall,fall,fal,VB,346
7598,609,followed,90,0,0,follow,follow,follow,VBD,346
21169,610,wind,90,0,0,wind,wind,wind,NN,346
14530,611,probably,90,0,0,probabl,probabl,prob,RB,346
5214,612,difficult,90,0,0,difficult,difficult,difficult,JJ,346
670,613,although,90,0,0,although,although,although,IN,346
5990,614,easy,90,0,0,easi,easi,easy,JJ,346
828,615,answered,89,0,0,answer,answer,answ,VBD,347
6828,616,expect,89,0,0,expect,expect,expect,VB,347
195,617,account,88,0,0,account,account,account,NN,348
16973,618,show,88,0,0,show,show,show,VB,348
12499,619,neither,88,0,0,neither,neither,neith,DT,348
17155,620,sitting,88,0,0,sit,sit,sit,VBG,348
17402,621,society,88,0,0,societi,societi,socy,NN,348
14474,622,pride,87,0,0,pride,pride,prid,NN,349
11785,623,merely,87,0,0,mere,mere,mer,RB,349
4045,624,conversation,87,0,0,convers,convers,convers,NN,349
7380,625,fire,87,0,0,fire,fire,fir,NN,349
7759,626,four,87,0,0,four,four,four,CD,349
17525,627,sound,87,0,0,sound,sound,sound,NN,349
266,628,act,87,0,0,act,act,act,NN,349
12616,629,none,86,0,0,none,none,non,NN,350
2917,630,changed,86,0,0,chang,chang,chang,VBN,350
19401,631,tree,86,0,0,tree,tree,tre,NN,350
21478,632,yourself,86,0,1,yourself,yourself,yourself,PRP,350
9244,633,hundred,86,0,0,hundr,hundr,hundr,CD,350
1642,634,bear,86,0,0,bear,bear,bear,VB,350
9332,635,ideas,85,0,0,idea,idea,idea,NNS,351
5983,636,easily,85,0,0,easili,easili,easy,RB,351
5106,637,determined,85,0,0,determin,determin,determin,VBN,351
2102,638,body,85,0,0,bodi,bodi,body,NN,351
10689,639,laid,85,0,0,laid,laid,laid,VBD,351
12730,640,o,84,0,1,o,o,o,NNP,352
14253,641,pounds,84,0,0,pound,pound,pound,NNS,352
5193,642,didnt,84,0,0,didnt,didnt,didnt,VBP,352
20662,643,visit,84,0,0,visit,visit,visit,NN,352
18801,644,terence,84,0,0,terenc,terenc,ter,NNP,352
9397,645,imagine,84,0,0,imagin,imagin,imagin,VB,352
21400,646,write,83,0,0,write,write,writ,VB,353
18067,647,strength,83,0,0,strength,strength,strength,NN,353
15336,648,red,83,0,0,red,red,red,JJ,353
2941,649,character,83,0,0,charact,charact,charact,NN,353
8670,650,happened,83,0,0,happen,happen,hap,VBD,353
16400,651,says,83,0,0,say,say,say,VBZ,353
16012,652,rising,83,0,0,rise,rise,ris,VBG,353
5712,653,doubt,82,0,0,doubt,doubt,doubt,NN,354
13205,654,pain,82,0,0,pain,pain,pain,NN,354
7424,655,fixed,82,0,0,fix,fix,fix,VBN,354
11979,656,misery,82,0,0,miseri,miseri,misery,NN,354
506,657,ago,82,0,0,ago,ago,ago,RB,354
3224,658,clara,82,0,0,clara,clara,clar,NNP,354
8112,659,gentleman,82,0,0,gentleman,gentleman,gentlem,NN,354
5784,660,drawn,82,0,0,drawn,drawn,drawn,VBN,354
7338,661,figure,81,0,0,figur,figur,fig,NN,355
8614,662,hall,81,0,0,hall,hall,hal,NN,355
11725,663,melancholy,81,0,0,melancholi,melancholi,melancho,JJ,355
13485,664,pay,81,0,0,pay,pay,pay,VB,355
5389,665,disease,81,0,0,diseas,diseas,diseas,NN,355
21337,666,worth,81,0,0,worth,worth,wor,JJ,355
17203,667,sky,80,0,0,sky,sky,sky,NN,356
17237,668,sleep,80,0,0,sleep,sleep,sleep,NN,356
11719,669,meet,80,0,0,meet,meet,meet,VB,356
3851,670,consciousness,80,0,0,conscious,conscious,conscy,NN,356
9107,671,hopes,80,0,0,hope,hope,hop,NNS,356
1844,672,beside,80,0,0,besid,besid,besid,IN,356
21328,673,worse,80,0,0,wors,wors,wors,JJR,356
8797,674,health,80,0,0,health,health,heal,NN,356
7954,675,further,80,0,1,further,further,furth,JJ,356
5539,676,distance,80,0,0,distanc,distanc,dist,NN,356
15183,677,reading,80,0,0,read,read,read,VBG,356
5263,678,dinner,79,0,0,dinner,dinner,din,NN,357
20433,679,various,79,0,0,variou,various,vary,JJ,357
8023,680,garden,79,0,0,garden,garden,gard,NN,357
17507,681,sorrow,79,0,0,sorrow,sorrow,sorrow,NN,357
17704,682,spot,79,0,0,spot,spot,spot,NN,357
7604,683,fond,79,0,0,fond,fond,fond,NN,357
6848,684,experience,79,0,0,experi,experi,expery,NN,357
18520,685,sweet,79,0,0,sweet,sweet,sweet,JJ,357
1288,686,attention,78,0,0,attent,attent,at,NN,358
10459,687,joy,78,0,0,joy,joy,joy,NN,358
21481,688,youth,78,0,0,youth,youth,you,NN,358
18705,689,tea,78,0,0,tea,tea,tea,NN,358
16023,690,river,78,0,0,river,river,riv,NN,358
9043,691,hold,77,0,0,hold,hold,hold,NN,359
18987,692,thousand,77,0,0,thousand,thousand,thousand,CD,359
13408,693,passion,77,0,0,passion,passion,pass,NN,359
13373,694,particular,77,0,0,particular,particular,particul,JJ,359
12760,695,obliged,77,0,0,oblig,oblig,oblig,VBN,359
21407,696,writing,77,0,0,write,write,writ,VBG,359
11122,697,lives,76,0,0,live,live,liv,NNS,360
18271,698,sudden,76,0,0,sudden,sudden,sud,JJ,360
18966,699,thornbury,76,0,0,thornburi,thornburi,thornbury,NNP,360
10823,700,law,76,0,0,law,law,law,NN,360
1787,701,beloved,76,0,0,belov,belov,belov,JJ,360
17804,702,standing,76,0,0,stand,stand,stand,VBG,360
7146,703,fathers,76,0,0,father,father,fath,NN,360
1824,704,bent,76,0,0,bent,bent,bent,NN,360
16031,705,road,76,0,0,road,road,road,NN,360
12247,706,moved,76,0,0,move,move,mov,VBD,360
13589,707,pepper,75,0,0,pepper,pepper,pep,NNP,361
6158,708,elliot,75,0,0,elliot,elliot,elliot,NNP,361
8835,709,heaven,75,0,0,heaven,heaven,heav,NN,361
15964,710,ridley,75,0,0,ridley,ridley,ridley,NNP,361
16387,711,save,75,0,0,save,save,sav,VB,361
3043,712,chettam,75,0,0,chettam,chettam,chettam,NNP,361
9393,713,imagination,75,0,0,imagin,imagin,imagin,NN,361
13475,714,paused,75,0,0,paus,paus,paus,VBD,361
4526,715,cut,75,0,0,cut,cut,cut,VB,361
10676,716,ladies,75,0,0,ladi,ladi,lady,NNS,361
3186,717,circumstances,75,0,0,circumst,circumst,circumst,NNS,361
699,718,ambrose,75,0,0,ambros,ambros,ambros,NNP,361
8431,719,greek,75,0,0,greek,greek,greek,NNP,361
17256,720,slight,75,0,0,slight,slight,slight,JJ,361
10424,721,john,75,0,0,john,john,john,NNP,361
8446,722,grew,74,0,0,grew,grew,grew,VBD,362
1731,723,begin,74,0,0,begin,begin,begin,VB,362
20881,724,watch,74,0,0,watch,watch,watch,NN,362
269,725,action,74,0,0,action,action,act,NN,362
10633,726,knowing,74,0,0,know,know,know,VBG,362
12808,727,occasion,74,0,0,occas,occas,occas,NN,362
13281,728,paper,74,0,0,paper,paper,pap,NN,362
2729,729,carried,74,0,0,carri,carri,carry,VBD,362
8939,730,hes,74,0,0,he,hes,hes,NNP,362
2388,731,brow,73,0,0,brow,brow,brow,NN,363
16284,732,sake,73,0,0,sake,sake,sak,NN,363
18764,733,ten,73,0,0,ten,ten,ten,JJ,363
5925,734,duty,73,0,0,duti,duti,duty,NN,363
11782,735,mere,73,0,0,mere,mere,mer,JJ,363
12116,736,months,73,0,0,month,month,month,NNS,363
14987,737,quickly,73,0,0,quickli,quick,quick,RB,363
11911,738,mine,73,0,0,mine,mine,min,NN,363
8218,739,glass,73,0,0,glass,glass,glass,NN,363
8199,740,giving,73,0,0,give,give,giv,VBG,363
14876,741,purpose,73,0,0,purpos,purpos,purpos,NN,363
15218,742,reasons,73,0,0,reason,reason,reason,NNS,363
11064,743,line,73,0,0,line,line,lin,NN,363
8111,744,gentle,73,0,0,gentl,gentl,gentl,JJ,363
3872,745,considered,73,0,0,consid,consid,consid,VBN,363
8403,746,grave,72,0,0,grave,grave,grav,NN,364
13614,747,perfect,72,0,0,perfect,perfect,perfect,JJ,364
12410,748,native,72,0,0,nativ,nativ,nat,JJ,364
9843,749,influence,72,0,0,influenc,influenc,influ,NN,364
19521,750,trust,72,0,0,trust,trust,trust,VBP,364
9141,751,hospital,72,0,0,hospit,hospit,hospit,NNP,364
6450,752,enter,72,0,0,enter,enter,ent,VB,364
12583,753,noble,72,0,0,nobl,nobl,nobl,JJ,364
13947,754,plain,71,0,0,plain,plain,plain,NN,365
13399,755,pass,71,0,0,pass,pass,pass,VB,365
2908,756,chance,71,0,0,chanc,chanc,chant,NN,365
3196,757,city,71,0,0,citi,citi,city,NN,365
2806,758,cause,71,0,0,caus,caus,caus,NN,365
16974,759,showed,71,0,0,show,show,show,VBD,365
18638,760,talked,71,0,0,talk,talk,talk,VBD,365
19009,761,threw,71,0,0,threw,threw,threw,VBD,365
1334,762,aunt,71,0,0,aunt,aunt,aunt,NN,365
16780,763,several,71,0,0,sever,sever,sev,JJ,365
1413,764,aware,71,0,0,awar,awar,aw,JJ,365
20799,765,walking,71,0,0,walk,walk,walk,VBG,365
10449,766,journey,71,0,0,journey,journey,journey,NN,365
4320,767,creature,71,0,0,creatur,creatur,cre,NN,365
7025,768,fair,71,0,0,fair,fair,fair,JJ,365
16697,769,sent,71,0,0,sent,sent,sent,VBN,365
3552,770,common,71,0,0,common,common,common,JJ,365
3748,771,conduct,70,0,0,conduct,conduct,conduc,NN,366
2364,772,broken,70,0,0,broken,broken,brok,VBN,366
7803,773,free,70,0,0,free,free,fre,JJ,366
2214,774,boy,70,0,0,boy,boy,boy,NN,366
15936,775,richard,70,0,0,richard,richard,richard,NNP,366
14517,776,private,70,0,0,privat,privat,priv,JJ,366
17664,777,spite,70,0,0,spite,spite,spit,NN,366
7545,778,flowers,70,0,0,flower,flower,flow,NNS,366
14990,779,quiet,70,0,0,quiet,quiet,quiet,JJ,366
19530,780,try,69,0,0,tri,tri,try,VB,367
6470,781,entirely,69,0,0,entir,entir,entir,RB,367
4564,782,dalloway,69,0,0,dalloway,dalloway,dalloway,NNP,367
21138,783,wild,69,0,0,wild,wild,wild,JJ,367
2157,784,born,69,0,0,born,born,born,VBN,367
15411,785,regard,68,0,0,regard,regard,regard,NN,368
20343,786,usually,68,0,0,usual,usual,us,RB,368
21485,787,youve,68,0,0,youv,youv,youv,NN,368
6071,788,effort,68,0,0,effort,effort,effort,NN,368
3768,789,confidence,68,0,0,confid,confid,confid,NN,368
14216,790,possessed,68,0,0,possess,possess,possess,VBD,368
17710,791,spread,68,0,0,spread,spread,spread,NN,368
6669,792,evil,67,0,0,evil,evil,evil,NN,369
17513,793,sorry,67,0,0,sorri,sorri,sorry,JJ,369
15187,794,real,67,0,0,real,real,real,JJ,369
2324,795,bright,67,0,0,bright,bright,bright,JJ,369
12162,796,morrow,67,0,0,morrow,morrow,morrow,NN,369
591,797,allan,67,0,0,allan,allan,al,NNP,369
17286,798,slowly,67,0,0,slowli,slowli,slow,RB,369
1945,799,bit,67,0,0,bit,bit,bit,NN,369
1088,800,arrived,67,0,0,arriv,arriv,ar,VBD,369
16830,801,shape,66,0,0,shape,shape,shap,NN,370
13474,802,pause,66,0,0,paus,paus,paus,NN,370
15172,803,reached,66,0,0,reach,reach,reach,VBD,370
16250,804,sad,66,0,0,sad,sad,sad,JJ,370
21194,805,winter,66,0,0,winter,winter,wint,NN,370
14023,806,please,66,0,0,pleas,pleas,pleas,VB,370
2765,807,cast,66,0,0,cast,cast,cast,VB,370
12197,808,mothers,66,0,0,mother,mother,moth,NN,370
11657,809,meaning,66,0,0,mean,mean,mean,NN,370
2807,810,caused,66,0,0,caus,caus,caus,VBD,370
14625,811,promise,66,0,0,promis,promis,prom,NN,370
2186,812,bound,66,0,0,bound,bound,bound,VBN,370
13055,813,ourselves,66,0,1,ourselv,ourselv,ourselv,PRP,370
6582,814,especially,66,0,0,especi,especi,espec,RB,370
14660,815,property,65,0,0,properti,properti,property,NN,371
783,816,angry,65,0,0,angri,angri,angry,JJ,371
14018,817,pleasant,65,0,0,pleasant,pleasant,pleas,JJ,371
19531,818,trying,65,0,0,tri,tri,try,VBG,371
6651,819,events,65,0,0,event,event,ev,NNS,371
7780,820,frame,65,0,0,frame,frame,fram,NN,371
21114,821,wide,65,0,0,wide,wide,wid,JJ,371
11477,822,mans,65,0,0,man,man,man,NN,371
12412,823,natural,65,0,0,natur,natur,nat,JJ,371
15250,824,received,65,0,0,receiv,receiv,receiv,VBD,371
12816,825,occupied,65,0,0,occupi,occupi,occupy,VBN,371
9136,826,horses,65,0,0,hors,hors,hors,NNS,371
11937,827,minutes,65,0,0,minut,minut,minut,NNS,371
12954,828,opportunity,65,0,0,opportun,opportun,opportun,NN,371
3054,829,chief,65,0,0,chief,chief,chief,JJ,371
10636,830,knows,65,0,0,know,know,know,VBZ,371
4191,831,countenance,64,0,0,counten,counten,count,NN,372
3866,832,consider,64,0,0,consid,consid,consid,VB,372
6659,833,everybody,64,0,0,everybodi,everybodi,everybody,NN,372
8845,834,heavy,64,0,0,heavi,heavi,heavy,JJ,372
16906,835,ship,64,0,0,ship,ship,ship,NN,372
6811,836,existence,64,0,0,exist,exist,ex,NN,372
523,837,ah,64,0,0,ah,ah,ah,NN,372
21018,838,whatever,64,0,0,whatev,whatev,whatev,WDT,372
17104,839,simply,64,0,0,simpli,simpli,simply,RB,372
13932,840,pity,64,0,0,piti,piti,pity,NN,372
2727,841,carriage,64,0,0,carriag,carriag,carry,NN,372
115,842,absence,64,0,0,absenc,absenc,abs,NN,372
4228,843,court,64,0,0,court,court,court,NNP,372
9536,844,impossible,64,0,0,imposs,imposs,imposs,JJ,372
13508,845,peculiar,63,0,0,peculiar,peculiar,peculi,JJ,373
20887,846,watching,63,0,0,watch,watch,watch,VBG,373
18901,847,therefore,63,0,0,therefor,therefor,theref,RB,373
17519,848,sought,63,0,0,sought,sought,sought,VBD,373
12253,849,moving,63,0,0,move,move,mov,VBG,373
4589,850,danger,63,0,0,danger,danger,dang,NN,373
5216,851,difficulty,63,0,0,difficulti,difficulti,difficul,NN,373
5814,852,dress,63,0,0,dress,dress,dress,NN,373
12078,853,moments,63,0,0,moment,moment,mom,NN,373
17159,854,six,63,0,0,six,six,six,CD,373
17634,855,spent,63,0,0,spent,spent,spent,VBN,373
7827,856,fresh,62,0,0,fresh,fresh,fresh,JJ,374
861,857,anxiety,62,0,0,anxieti,anxieti,anxy,NN,374
21442,858,yellow,62,0,0,yellow,yellow,yellow,JJ,374
16586,859,seated,62,0,0,seat,seat,seat,VBN,374
1071,860,around,62,0,0,around,around,around,IN,374
15467,861,relation,62,0,0,relat,relat,rel,NN,374
11910,862,minds,62,0,0,mind,mind,mind,NNS,374
17262,863,slightly,62,0,0,slightli,slight,slight,RB,374
2458,864,bulstrodes,62,0,0,bulstrod,bulstrod,bulstrod,NNP,374
14977,865,questions,62,0,0,question,question,quest,NNS,374
16209,866,run,62,0,0,run,run,run,VB,374
14572,867,profession,62,0,0,profess,profess,profess,NN,374
2735,868,carry,62,0,0,carri,carri,carry,VB,374
18781,869,tenderness,62,0,0,tender,tender,tend,NN,374
5045,870,despair,62,0,0,despair,despair,despair,NN,374
10889,871,leaving,62,0,0,leav,leav,leav,VBG,374
2769,872,castle,61,0,0,castl,castl,castl,NNP,375
11096,873,listened,61,0,0,listen,listen,list,VBD,375
20831,874,wants,61,0,0,want,want,want,VBZ,375
2592,875,calm,61,0,0,calm,calm,calm,NN,375
18583,876,sympathy,61,0,0,sympathi,sympathi,sympathy,NN,375
1770,877,believed,61,0,0,believ,believ,believ,VBD,375
8451,878,grief,61,0,0,grief,grief,grief,NN,375
10958,879,letters,61,0,0,letter,letter,let,NNS,375
20442,880,vast,61,0,0,vast,vast,vast,JJ,375
7524,881,floor,61,0,0,floor,floor,flo,NN,375
20659,882,vision,61,0,0,vision,vision,vis,NN,375
1146,883,aside,61,0,0,asid,asid,asid,RB,375
15527,884,remembered,61,0,0,rememb,rememb,rememb,VBD,375
1845,885,besides,61,0,0,besid,besid,besid,IN,375
20564,886,vicar,61,0,0,vicar,vicar,vic,NNP,375
17018,887,shut,61,0,0,shut,shut,shut,VBN,375
7047,888,fallen,61,0,0,fallen,fallen,fal,VBN,375
19515,889,trumbull,61,0,0,trumbul,trumbul,trumbul,NNP,375
18440,890,surprise,61,0,0,surpris,surpris,surpr,NN,375
17659,891,spirits,60,0,0,spirit,spirit,spirit,NNS,376
8115,892,gentlemen,60,0,0,gentlemen,gentlemen,gentlem,NNS,376
6355,893,energy,60,0,0,energi,energi,energy,NN,376
10245,894,inward,60,0,0,inward,inward,inward,NN,376
4615,895,darkness,60,0,0,dark,dark,dark,NN,376
13972,896,plans,60,0,0,plan,plan,plan,NNS,376
13684,897,personal,60,0,0,person,person,person,JJ,376
17146,898,sisters,60,0,0,sister,sister,sist,NN,376
7673,899,forest,60,0,0,forest,forest,forest,NN,376
3584,900,company,59,0,0,compani,compani,company,NN,377
7225,901,feet,59,0,0,feet,feet,feet,NNS,377
21281,902,wont,59,0,0,wont,wont,wont,VBP,377
18923,903,theyre,59,0,0,theyr,theyr,theyr,NN,377
15517,904,remarked,59,0,0,remark,remark,remark,VBD,377
17157,905,situation,59,0,0,situat,situat,situ,NN,377
20910,906,waves,59,0,0,wave,wave,wav,NNS,377
5640,907,doesnt,59,0,0,doesnt,doesnt,doesnt,VBZ,377
14399,908,presented,59,0,0,present,present,pres,VBD,377
14981,909,quick,59,0,0,quick,quick,quick,JJ,377
8054,910,gate,59,0,0,gate,gate,gat,NN,377
775,911,anger,59,0,0,anger,anger,ang,NN,377
5487,912,disposition,59,0,0,disposit,disposit,disposit,NN,377
11747,913,memory,59,0,0,memori,memori,mem,NN,377
8422,914,greater,59,0,0,greater,greater,gre,JJR,377
6332,915,ended,59,0,0,end,end,end,VBN,377
20882,916,watched,59,0,0,watch,watch,watch,VBD,377
13690,917,persons,59,0,0,person,person,person,NNS,377
21213,918,wishes,59,0,0,wish,wish,wish,NNS,377
15412,919,regarded,59,0,0,regard,regard,regard,VBD,377
18681,920,task,59,0,0,task,task,task,NN,377
9017,921,history,59,0,0,histori,histori,hist,NN,377
12590,922,nobody,59,0,0,nobodi,nobodi,nobody,NN,377
1742,923,begun,58,0,0,begun,begun,begun,VBN,378
3231,924,clarissa,58,0,0,clarissa,clarissa,clariss,NNP,378
11767,925,mention,58,0,0,mention,mention,ment,VB,378
7191,926,fears,58,0,0,fear,fear,fear,NNS,378
